排名,名称,链接,星级,评分,评价人数,封面图片,导演,年份
32,指环王3：王者无敌,https://movie.douban.com/subject/1291552/,4.5,9.3,781127,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2642829472.jpg,"
                            导演: 彼得·杰克逊 Peter Jackson   主演: 伊利亚·伍德 Elijah Wood / 西恩...","
                            2003 / 美国 新西兰 / 剧情 动作 奇幻 冒险
                        "
33,乱世佳人,https://movie.douban.com/subject/1300267/,4.5,9.3,672062,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg,"
                            导演: 维克多·弗莱明 Victor Fleming / 乔治·库克 George Cukor   主演: 费...","
                            1939 / 美国 / 剧情 历史 爱情 战争
                        "
34,素媛,https://movie.douban.com/subject/21937452/,4.5,9.3,667819,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg,"
                            导演: 李濬益 Jun-ik Lee   主演: 薛景求 Kyung-gu Sol / 严志媛 Ji-won Uhm ...","
                            2013 / 韩国 / 剧情
                        "
35,我不是药神,https://movie.douban.com/subject/26752088/,4.5,9.0,2045126,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg,"
                            导演: 文牧野 Muye Wen   主演: 徐峥 Zheng Xu / 王传君 Chuanjun Wang / 周...","
                            2018 / 中国大陆 / 剧情 喜剧
                        "
36,飞屋环游记,https://movie.douban.com/subject/2129039/,4.5,9.1,1290189,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2363116942.jpg,"
                            导演: 彼特·道格特 Pete Docter / 鲍勃·彼德森 Bob Peterson   主演: 爱德...","
                            2009 / 美国 / 剧情 喜剧 动画 冒险
                        "
37,何以为家,https://movie.douban.com/subject/30170448/,4.5,9.1,1017091,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg,"
                            导演: 娜丁·拉巴基 Nadine Labaki   主演: 扎因·拉费阿 Zain al-Rafeea / ...","
                            2018 / 黎巴嫩 美国 法国 塞浦路斯 卡塔尔 英国 / 剧情
                        "
38,十二怒汉,https://movie.douban.com/subject/1293182/,4.5,9.4,473467,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,"
                            导演: Sidney Lumet   主演: 亨利·方达 Henry Fonda / 马丁·鲍尔萨姆 Marti...","
                            1957 / 美国 / 剧情
                        "
39,摔跤吧！爸爸,https://movie.douban.com/subject/26387939/,4.5,9.0,1531963,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2401676338.jpg,"
                            导演: 涅提·蒂瓦里 Nitesh Tiwari   主演: 阿米尔·汗 Aamir Khan / 法缇玛...","
                            2016 / 印度 / 剧情 传记 运动 家庭
                        "
40,哈尔的移动城堡,https://movie.douban.com/subject/1308807/,4.5,9.1,990622,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2174346180.jpg,"
                            导演: 宫崎骏 Hayao Miyazaki   主演: 倍赏千惠子 Chieko Baishô / 木村拓...","
                            2004 / 日本 / 动画 奇幻 冒险
                        "
41,鬼子来了,https://movie.douban.com/subject/1291858/,4.5,9.3,609198,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553104888.jpg,"
                            导演: 姜文 Wen Jiang   主演: 姜文 Wen Jiang / 香川照之 Teruyuki Kagawa /...","
                            2000 / 中国大陆 / 剧情 喜剧
                        "
42,少年派的奇幻漂流,https://movie.douban.com/subject/1929463/,4.5,9.1,1319877,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg,"
                            导演: 李安 Ang Lee   主演: 苏拉·沙玛 Suraj Sharma / 伊尔凡·可汗 Irrfan...","
                            2012 / 美国 中国台湾 英国 加拿大 / 剧情 奇幻 冒险
                        "
43,猫鼠游戏,https://movie.douban.com/subject/1305487/,4.5,9.1,986121,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg,"
                            导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 莱昂纳多·迪卡普里奥 L...","
                            2002 / 美国 加拿大 / 传记 犯罪 剧情
                        "
44,让子弹飞,https://movie.douban.com/subject/3742360/,4.5,9.0,1652855,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg,"
                            导演: 姜文 Wen Jiang   主演: 姜文 Wen Jiang / 葛优 You Ge / 周润发 Yun-F...","
                            2010 / 中国大陆 中国香港 / 剧情 喜剧 动作 西部
                        "
45,海蒂和爷爷,https://movie.douban.com/subject/25958717/,4.5,9.3,579220,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg,"
                            导演: 阿兰·葛斯彭纳 Alain Gsponer   主演: 阿努克·斯特芬 Anuk Steffen /...","
                            2015 / 德国 瑞士 / 剧情 冒险 家庭
                        "
46,钢琴家,https://movie.douban.com/subject/1296736/,4.5,9.3,613792,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1381339291.jpg,"
                            导演: 罗曼·波兰斯基 Roman Polanski   主演: 艾德里安·布洛迪 Adrien Brod...","
                            2002 / 英国 法国 波兰 德国 / 剧情 传记 战争 音乐
                        "
47,大话西游之月光宝盒,https://movie.douban.com/subject/1299398/,4.5,9.0,1190538,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,"
                            导演: 刘镇伟 Jeffrey Lau   主演: 周星驰 Stephen Chow / 吴孟达 Man Tat Ng...","
                            1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 古装
                        "
48,天空之城,https://movie.douban.com/subject/1291583/,4.5,9.2,797941,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888647044.jpg,"
                            导演: 宫崎骏 Hayao Miyazaki   主演: 田中真弓 Mayumi Tanaka / 横泽启子 Ke...","
                            1986 / 日本 / 动画 奇幻 冒险
                        "
49,指环王2：双塔奇兵,https://movie.douban.com/subject/1291572/,4.5,9.2,731568,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2640236255.jpg,"
                            导演: 彼得·杰克逊 Peter Jackson   主演: 伊利亚·伍德 Elijah Wood / 西恩...","
                            2002 / 美国 新西兰 / 剧情 动作 奇幻 冒险
                        "
50,闻香识女人,https://movie.douban.com/subject/1298624/,4.5,9.1,855120,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg,"
                            导演: 马丁·布莱斯 Martin Brest   主演: 阿尔·帕西诺 Al Pacino / 克里斯...","
                            1992 / 美国 / 剧情
                        "
51,天堂电影院,https://movie.douban.com/subject/1291828/,4.5,9.2,664945,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2653054340.jpg,"
                            导演: 朱塞佩·托纳多雷 Giuseppe Tornatore   主演: 菲利普·努瓦雷 Philipp...","
                            1988 / 意大利 法国 / 剧情 爱情
                        "
52,罗马假日,https://movie.douban.com/subject/1293839/,4.5,9.1,927255,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,"
                            导演: 威廉·惠勒 William Wyler   主演: 奥黛丽·赫本 Audrey Hepburn / 格...","
                            1953 / 美国 / 喜剧 剧情 爱情
                        "
53,绿皮书,https://movie.douban.com/subject/27060077/,4.5,8.9,1597647,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg,"
                            导演: 彼得·法雷里 Peter Farrelly   主演: 维果·莫腾森 Viggo Mortensen /...","
                            2018 / 美国 中国大陆 / 剧情 喜剧 传记 音乐
                        "
54,大闹天宫,https://movie.douban.com/subject/1418019/,4.5,9.4,422424,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,"
                            导演: 万籁鸣 Laiming Wan   主演: 邱岳峰 Yuefeng Qiu / 富润生 Runsheng Fu...","
                            1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆) / 中国大陆 / 剧情 动画 奇幻 古装
                        "
55,死亡诗社,https://movie.douban.com/subject/1291548/,4.5,9.2,698313,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575465690.jpg,"
                            导演: 彼得·威尔 Peter Weir   主演: 罗宾·威廉姆斯 Robin Williams / 罗伯...","
                            1989 / 美国 / 剧情
                        "
56,指环王1：护戒使者,https://movie.douban.com/subject/1291571/,4.5,9.1,823535,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2373910134.jpg,"
                            导演: 彼得·杰克逊 Peter Jackson   主演: 伊利亚·伍德 Elijah Wood / 西恩...","
                            2001 / 新西兰 美国 / 剧情 动作 奇幻 冒险
                        "
57,黑客帝国,https://movie.douban.com/subject/1291843/,4.5,9.1,816253,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,"
                            导演: 安迪·沃卓斯基 Andy Wachowski / 拉娜·沃卓斯基 Lana Wachowski   主...","
                            1999 / 美国 / 动作 科幻
                        "
58,教父2,https://movie.douban.com/subject/1299131/,4.5,9.3,534756,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg,"
                            导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola   主演: 阿尔·帕西诺 A...","
                            1974 / 美国 / 剧情 犯罪
                        "
59,狮子王,https://movie.douban.com/subject/1301753/,4.5,9.1,814287,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p726659067.jpg,"
                            导演: Roger Allers / 罗伯·明可夫 Rob Minkoff   主演: 乔纳森·泰勒·托马...","
                            1994 / 美国 / 动画 冒险 歌舞
                        "
60,辩护人,https://movie.douban.com/subject/21937445/,4.5,9.2,576019,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,"
                            导演: 杨宇硕 Woo-seok Yang   主演: 宋康昊 Kang-ho Song / 金英爱 Yeong-ae...","
                            2013 / 韩国 / 剧情
                        "
61,饮食男女,https://movie.douban.com/subject/1291818/,4.5,9.2,602129,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,"
                            导演: 李安 Ang Lee   主演: 郎雄 Sihung Lung / 杨贵媚 Kuei-Mei Yang / 吴...","
                            1994 / 中国台湾 美国 / 剧情 家庭
                        "
62,搏击俱乐部,https://movie.douban.com/subject/1292000/,4.5,9.0,824726,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910931622.jpg,"
                            导演: 大卫·芬奇 David Fincher   主演: 爱德华·诺顿 Edward Norton / 布拉...","
                            1999 / 美国 德国 意大利 / 剧情 动作 悬疑 惊悚
                        "
63,美丽心灵,https://movie.douban.com/subject/1306029/,4.5,9.1,749163,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,"
                            导演: 朗·霍华德 Ron Howard   主演: 罗素·克劳 Russell Crowe / 艾德·哈...","
                            2001 / 美国 / 传记 剧情
                        "
64,本杰明·巴顿奇事,https://movie.douban.com/subject/1485260/,4.5,9.0,958361,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,"
                            导演: 大卫·芬奇 David Fincher   主演: 凯特·布兰切特 Cate Blanchett / ...","
                            2008 / 美国 / 剧情 爱情 奇幻
                        "
65,穿条纹睡衣的男孩,https://movie.douban.com/subject/3008247/,4.5,9.2,545837,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,"
                            导演: 马克·赫尔曼 Mark Herman   主演: 阿萨·巴特菲尔德 Asa Butterfield ...","
                            2008 / 英国 美国 / 剧情 战争
                        "
66,窃听风暴,https://movie.douban.com/subject/1900841/,4.5,9.2,549304,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,"
                            导演: 弗洛里安·亨克尔·冯·多纳斯马尔克 Florian Henckel von Donnersmarck  &n...","
                            2006 / 德国 / 剧情 悬疑
                        "
67,情书,https://movie.douban.com/subject/1292220/,4.5,8.9,1077398,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,"
                            导演: 岩井俊二 Shunji Iwai   主演: 中山美穗 Miho Nakayama / 丰川悦司 Ets...","
                            1995 / 日本 / 剧情 爱情
                        "
